// Z A Bf
98	238	4.01
98	239	4.64
98	240	5.22
98	241	5.83
98	242	6.16
98	243	6.55
98	244	6.69
98	245	6.99
98	246	7.16
98	247	7.35
98	248	7.24
98	249	7.31
98	250	7.09
98	251	6.64
98	252	6.07
98	253	5.62
98	254	5.27
98	255	5.21
98	256	4.82
98	257	4.56
98	258	4.43
98	259	4.57
98	260	4.64
99	224	2.29
99	225	2.51
99	226	1.8
99	227	0.98
99	228	1.01
99	229	0.7
99	230	1.3
99	231	1.3
99	232	1.44
99	233	1.46
99	234	1.56
99	235	1.83
99	236	2.38
99	237	2.96
99	238	3.59
99	239	4.32
99	240	4.95
99	241	5.32
99	242	5.7
99	243	5.98
99	244	6.28
99	245	6.53
99	246	6.9
99	247	7.07
99	248	7.44
99	249	7.38
99	250	7.48
99	251	7.24
99	252	6.79
99	253	6.22
99	254	5.67
99	255	5.05
99	256	5.01
99	257	4.5
99	258	4.32
99	259	4.43
99	260	4.64
100	226	2.84
100	227	2.08
100	228	0.8
100	229	0.9
100	230	0.79
100	231	0.85
100	232	1.25
100	233	1.39
100	234	1.46
100	235	1.56
100	236	1.87
100	237	2.39
100	238	2.88
100	239	3.49
100	240	4.14
100	241	4.5
100	242	4.88
100	243	5.29
100	244	5.57
100	245	5.94
100	246	6.13
100	247	6.48
100	248	6.73
100	249	7.12
100	250	7.22
100	251	7.38
100	252	7.16
100	253	6.74
100	254	6.24
100	255	5.72
100	256	5.11
100	257	4.75
100	258	4.52
100	259	4.54
100	260	4.62
100	261	4.68
100	262	4.82
100	263	4.75
100	264	4.49
100	265	4.23
100	266	3.94
101	229	0.7
101	230	0.84
101	231	0.74
101	232	0.89
101	233	1.03
101	234	1.3
101	235	1.57
101	236	1.72
101	237	2.01
101	238	2.49
101	239	2.86
101	240	3.25
101	241	3.64
101	242	4.09
101	243	4.46
101	244	4.8
101	245	5.11
101	246	5.47
101	247	5.74
101	248	6.03
101	249	6.24
101	250	6.7
101	251	6.98
101	252	7.23
101	253	7.01
101	254	6.61
101	255	6.13
101	256	5.69
101	257	5.09
101	258	4.84
101	259	4.67
101	260	4.92
101	261	4.99
101	262	5.05
101	263	5.12
101	264	4.89
101	265	4.59
101	266	4.31
101	267	3.99
101	268	3.75
102	232	0.83
102	233	0.75
102	234	0.97
102	235	1.03
102	236	1.27
102	237	1.59
102	238	2.05
102	239	2.35
102	240	2.55
102	241	2.82
102	242	3.18
102	243	3.58
102	244	3.94
102	245	4.32
102	246	4.62
102	247	4.98
102	248	5.24
102	249	5.61
102	250	5.83
102	251	6.25
102	252	6.5
102	253	6.93
102	254	6.76
102	255	6.38
102	256	5.94
102	257	5.52
102	258	4.98
102	259	5
102	260	4.93
102	261	5.26
102	262	5.11
102	263	5.26
102	264	5.36
102	265	5.4
102	266	5.01
102	267	4.72
102	268	4.19
103	235	1.07
103	236	1.18
103	237	1.44
103	238	1.75
103	239	1.95
103	240	2.12
103	241	2.28
103	242	2.46
103	243	2.79
103	244	3.18
103	245	3.49
103	246	3.89
103	247	4.19
103	248	4.5
103	249	4.81
103	250	5.26
103	251	5.55
103	252	5.97
103	253	6.27
103	254	6.7
103	255	6.6
103	256	6.27
103	257	5.9
103	258	5.52
103	259	5.21
103	260	5.39
103	261	5.37
103	262	5.52
103	263	5.48
103	264	5.73
103	265	5.97
103	266	6.03
103	267	5.63
103	268	5.22
103	269	4.81
103	270	4.36
104	238	1.11
104	239	1.28
104	240	1.53
104	241	1.67
104	242	1.82
104	243	2.01
104	244	2.28
104	245	2.54
104	246	2.95
104	247	3.33
104	248	3.64
104	249	3.95
104	250	4.36
104	251	4.76
104	252	5.09
104	253	5.53
104	254	5.87
104	255	6.24
104	256	6.26
104	257	6.02
104	258	5.65
104	259	5.49
104	260	5.36
104	261	5.56
104	262	5.59
104	263	5.61
104	264	5.79
104	265	6.27
104	266	6.43
104	267	6.43
104	268	6.03
104	269	5.6
104	270	5.1
104	271	4.72
104	272	4.28
105	241	1.31
105	242	1.44
105	243	1.55
105	244	1.68
105	245	1.94
105	246	2.18
105	247	2.59
105	248	2.88
105	249	3.21
105	250	3.53
105	251	4.01
105	252	4.44
105	253	4.81
105	254	5.26
105	255	5.67
105	256	6.05
105	257	6.22
105	258	6.01
105	259	5.76
105	260	5.81
105	261	5.76
105	262	5.94
105	263	5.9
105	264	6.08
105	265	6.36
105	266	6.8
105	267	6.99
105	268	7
105	269	6.59
105	270	6.13
105	271	5.62
105	272	5.18
106	244	1.15
106	245	1.27
106	246	1.44
106	247	1.73
106	248	2.11
106	249	2.38
106	250	2.67
106	251	3.16
106	252	3.59
106	253	4.02
106	254	4.44
106	255	4.86
106	256	5.3
106	257	5.7
106	258	5.93
106	259	5.82
106	260	5.84
106	261	5.88
106	262	5.91
106	263	6.17
106	264	5.98
106	265	6.27
106	266	6.69
106	267	7.08
106	268	7.29
106	269	7.3
106	270	6.92
106	271	6.48
106	272	5.94
106	273	5.48
106	274	4.96
106	275	4.7
106	276	4.39
107	247	1.13
107	248	1.33
107	249	1.7
107	250	1.91
107	251	2.45
107	252	2.88
107	253	3.27
107	254	3.74
107	255	4.1
107	256	4.54
107	257	5
107	258	5.41
107	259	5.66
107	260	5.87
107	261	6.01
107	262	6.2
107	263	6.2
107	264	6.39
107	265	6.34
107	266	6.71
107	267	6.97
107	268	7.2
107	269	7.6
107	270	7.69
107	271	7.39
107	272	6.94
107	273	6.38
107	274	5.93
107	275	5.3
107	276	5.13
107	277	4.8
107	278	4.82
108	250	1.02
108	251	1.55
108	252	1.97
108	253	2.39
108	254	2.82
108	255	3.22
108	256	3.64
108	257	4.01
108	258	4.54
108	259	4.93
108	260	5.39
108	261	5.65
108	262	5.88
108	263	6.01
108	264	6.13
108	265	6.26
108	266	6.26
108	267	6.47
108	268	6.59
108	269	7.04
108	270	7.37
108	271	7.49
108	272	7.3
108	273	6.93
108	274	6.45
108	275	6.08
108	276	5.52
108	277	5.68
108	278	5.5
108	279	5.18
108	280	5.27
108	281	5.62
108	282	5.51
109	253	1.59
109	254	1.96
109	255	2.37
109	256	2.76
109	257	3.22
109	258	3.58
109	259	4.2
109	260	4.65
109	261	5.13
109	262	5.48
109	263	5.7
109	264	5.91
109	265	5.88
109	266	5.88
109	267	6.04
109	268	6.28
109	269	6.7
109	270	7.14
109	271	7.49
109	272	7.68
109	273	7.41
109	274	7.11
109	275	6.59
109	276	6.16
109	277	5.63
109	278	5.44
109	279	5.31
109	280	5.47
109	281	5.48
109	282	5.79
109	283	5.88
109	284	6.3
110	256	1.76
110	257	2.12
110	258	2.68
110	259	3.15
110	260	3.7
110	261	4.17
110	262	4.68
110	263	4.99
110	264	5.27
110	265	5.35
110	266	5.34
110	267	5.47
110	268	5.48
110	269	5.95
110	270	6.45
110	271	6.92
110	272	7.31
110	273	7.48
110	274	7.27
110	275	6.9
110	276	6.49
110	277	6.09
110	278	5.59
110	279	5.64
110	280	5.69
110	281	5.86
110	282	5.94
110	283	6.46
110	284	6.7
110	285	7.25
110	286	7.26
110	287	7.45
110	288	7.45
111	259	2.32
111	260	2.71
111	261	3.2
111	262	3.62
111	263	4.21
111	264	4.42
111	265	4.75
111	266	4.72
111	267	4.8
111	268	4.88
111	269	5.1
111	270	5.7
111	271	6.13
111	272	6.62
111	273	6.96
111	274	7.2
111	275	7.01
111	276	6.71
111	277	6.37
111	278	6.06
111	279	5.7
111	280	6.01
111	281	6.03
111	282	6.37
111	283	6.64
111	284	7.26
111	285	7.55
111	286	8.06
111	287	7.87
111	288	7.9
112	262	2.65
112	263	3.15
112	264	3.61
112	265	3.79
112	266	4.05
112	267	4.11
112	268	4.06
112	269	4.25
112	270	4.72
112	271	5.18
112	272	5.63
112	273	6.1
112	274	6.51
112	275	6.71
112	276	6.59
112	277	6.36
112	278	5.99
112	279	5.78
112	280	5.89
112	281	6.25
112	282	6.51
112	283	6.99
112	284	7.41
112	285	8
112	286	8.24
112	287	8.4
112	288	8.53
113	266	3.06
113	267	3.25
113	268	3.25
113	269	3.38
113	270	3.8
113	271	4.26
113	272	4.77
113	273	5.22
113	274	5.7
113	275	6.09
113	276	6.38
113	277	6.31
113	278	6.06
113	279	6.12
113	280	6.41
113	281	6.66
113	282	6.98
113	283	7.35
113	284	7.93
113	285	8.33
113	286	8.72
113	287	8.75
113	288	8.92
114	269	2.76
114	270	2.97
114	271	3.37
114	272	3.79
114	273	4.26
114	274	4.69
114	275	5.15
114	276	5.53
114	277	5.85
114	278	6.55
